# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens,dU,dK,mass_235,m_dens,fuel_frac
   1.00000,  44.43359,   0.78979,   1.43276, 185.29297,   0.79780,   1.39523,   0.81450,1312.69374,   0.67232,   0.00000,   0.00062,1037.39526,   4.76299,   0.33284
   1.00000,  21.38672,   0.56274,   1.36343, 140.64453,   0.88872,   0.91433,   0.94293, 133.71152,   4.57657,   0.00000,  -0.00058, 118.14366,   4.35097,   0.30405
   1.00000,  26.69922,   0.81812,   1.52993,  94.12109,   0.31587,   0.73149,   0.70479, 312.95867,   1.57413,   0.00000,  -0.00068,  97.60243,   5.23409,   0.36576
   1.00000,  10.76172,   0.58765,   1.48452, 177.55859,   0.22222,   0.22334,   0.95752,  19.63793,  45.34681,   0.00000,  -0.01973,   4.31958,   5.01534,   0.35048
   1.00000,  30.05859,   0.93823,   1.57388, 198.41797,   0.31997,   0.81214,   0.67946, 462.58807,   2.32555,   0.00000,  -0.00248, 146.12726,   5.42174,   0.37888
   1.00000,  18.10547,   0.88208,   1.48257,  96.69922,   0.62280,   0.75470,   0.89596,  93.57312,   5.18613,   0.00000,  -0.00321,  57.47903,   5.01848,   0.35070
   1.00000,  17.12891,   0.59302,   1.39663, 169.23828,   0.47036,   0.55650,   0.88089,  71.87185,  10.71913,   0.00000,  -0.00794,  33.31404,   4.55218,   0.31811
   1.00000,  38.73047,   0.72485,   1.39614, 151.07422,   0.32749,   0.85955,   0.66166, 831.73632,   0.82772,   0.00000,  -0.00268, 268.87124,   4.55698,   0.31845
   1.00000,  40.56641,   0.60376,   1.37710, 192.67578,   0.42046,   0.97756,   0.69265, 930.70060,   0.91871,   0.00000,  -0.00080, 385.75088,   4.43773,   0.31011
   1.00000,  39.86328,   0.95972,   1.26333, 194.19922,   0.74585,   1.15862,   0.82615, 731.46945,   0.97584,   0.00000,   0.00060, 539.52951,   3.67559,   0.25685
   1.00000,  21.54297,   0.67163,   1.58267,  87.08984,   0.27485,   0.58794,   0.72970, 171.14014,   2.77269,   0.00000,  -0.00279,  46.48766,   5.44860,   0.38076
   1.00000,  25.17578,   0.82202,   1.53237, 129.51172,   0.45942,   0.85357,   0.76849, 262.92633,   2.58351,   0.00000,  -0.00181, 119.04211,   5.24488,   0.36652
   1.00000,  29.16016,   0.73169,   1.26528,  95.29297,   0.38491,   0.67985,   0.76076, 286.72924,   1.22332,   0.00000,  -0.00136, 108.83693,   3.68089,   0.25722
   1.00000,  10.56641,   0.72876,   1.22817, 162.67578,   0.27896,   0.16809,   1.05515,  12.52634,  43.89253,   0.00000,  -0.02263,   3.45311,   3.37981,   0.23619
   1.00000,  17.32422,   0.90894,   1.22524, 159.74609,   0.66519,   0.55130,   0.96904,  54.94435,   9.77956,   0.00000,  -0.00876,  36.07371,   3.36366,   0.23506
   1.00000,  35.41016,   0.71655,   1.35024, 129.74609,   0.84019,   1.22415,   0.85692, 596.72213,   0.93017,   0.00000,  -0.00042, 497.42220,   4.27798,   0.29895
   1.00000,  46.58203,   0.67163,   1.53823, 129.98047,   0.87231,   1.51227,   0.83049,1671.78009,   0.40933,   0.00000,  -0.00191,1448.79999,   5.26471,   0.36790
   1.00000,  40.17578,   0.63452,   1.46987,  84.51172,   0.54692,   1.16435,   0.73270,1007.74990,   0.41483,   0.00000,  -0.00273, 543.19310,   4.94664,   0.34568
   1.00000,  25.29297,   0.74976,   1.34829, 180.83984,   0.47173,   0.75407,   0.79789, 216.91420,   3.55750,   0.00000,  -0.00480, 100.83646,   4.26716,   0.29819
   1.00000,  15.17578,   0.89331,   1.20474, 159.51172,   0.39038,   0.33229,   0.95402,  34.95793,  14.52746,   0.00000,  -0.01192,  13.45698,   3.18378,   0.22249
   1.00000,  27.01172,   0.88452,   1.43765, 173.80859,   0.59409,   0.96131,   0.81157, 296.71194,   2.80714,   0.00000,  -0.00336, 173.79493,   4.79213,   0.33488
   1.00000,  39.82422,   0.70728,   1.12466, 181.54297,   0.84429,   0.91854,   0.87322, 471.41092,   0.91493,   0.00000,  -0.00069, 394.94650,   2.37579,   0.16602
   1.00000,  49.78516,   0.93384,   1.12515, 154.70703,   0.87231,   1.10252,   0.85870, 928.18244,   0.39908,   0.00000,   0.00044, 804.38253,   2.39433,   0.16732
   1.00000,  10.41016,   0.97144,   1.53530, 153.53516,   0.63306,   0.44165,   1.05458,  18.64785,  43.31973,   0.00000,  -0.02076,  11.64530,   5.26146,   0.36768
   1.00000,  37.16797,   0.82349,   1.24380, 125.76172,   0.57358,   0.95790,   0.78374, 566.96238,   0.77964,   0.00000,  -0.00012, 320.56005,   3.51478,   0.24562
   1.00000,  27.32422,   0.71655,   1.47280, 129.74609,   0.84019,   1.15044,   0.88123, 318.21769,   2.02442,   0.00000,  -0.00095, 265.26340,   4.96514,   0.34697
   1.00000,  35.76172,   0.71216,   1.51138, 101.85547,   0.41226,   0.98617,   0.69413, 739.60032,   0.70889,   0.00000,  -0.00175, 300.59012,   5.14745,   0.35971
   1.00000,  15.44922,   0.95874,   1.26187,  97.87109,   0.58862,   0.49503,   0.97330,  42.44705,   8.44860,   0.00000,  -0.00670,  24.63239,   3.66419,   0.25606
   1.00000,  40.37109,   0.77026,   1.46841, 154.35547,   0.81763,   1.37497,   0.82831,1022.31305,   0.74673,   0.00000,   0.00041, 828.58737,   4.94564,   0.34561
   1.00000,  38.73047,   0.83179,   1.34438,  88.02734,   0.89761,   1.31153,   0.86594, 774.88930,   0.48229,   0.00000,  -0.00091, 691.80249,   4.24553,   0.29668
   1.00000,  39.62891,   0.57495,   1.33413, 152.12891,   0.49292,   1.00228,   0.72795, 814.12458,   0.77808,   0.00000,  -0.00067, 395.44506,   4.16394,   0.29098
   1.00000,  21.23047,   0.88110,   1.11489,  83.57422,   0.45874,   0.39737,   0.91673,  68.46328,   2.77999,   0.00000,  -0.00383,  30.95154,   2.27735,   0.15914
   1.00000,  25.52734,   0.75171,   1.24331, 114.39453,   0.79849,   0.87026,   0.90945, 183.28214,   2.18896,   0.00000,   0.00056, 144.97293,   3.50714,   0.24508
   1.00000,  32.63672,   0.78296,   1.19546, 134.43359,   0.82378,   0.96491,   0.88526, 337.92638,   1.23094,   0.00000,  -0.00184, 276.01416,   3.09423,   0.21623
   1.00000,  43.10547,   0.51147,   1.35220, 142.40234,   0.35688,   0.90276,   0.66225,1075.83287,   0.56594,   0.00000,  -0.00005, 378.78600,   4.27561,   0.29878
   1.00000,  15.29297,   0.87573,   1.47329,  90.83984,   0.48745,   0.56022,   0.90517,  55.88072,   8.08446,   0.00000,  -0.00557,  26.84190,   4.97321,   0.34753
   1.00000,  28.76953,   0.93335,   1.58120,  93.41797,   0.58247,   1.06684,   0.78410, 407.76821,   1.24877,   0.00000,  -0.00295, 234.14447,   5.45086,   0.38091
   1.00000,  12.94922,   0.71362,   1.10806, 120.37109,   0.28237,   0.14679,   1.04217,  14.93106,  17.64581,   0.00000,  -0.01525,   4.16596,   2.18882,   0.15296
   1.00000,  40.33203,   0.71558,   1.30435, 103.73047,   0.33296,   0.81759,   0.67294, 818.14744,   0.50328,   0.00000,  -0.00113, 268.86695,   3.96946,   0.27739
   1.00000,  18.84766,   0.76685,   1.11294,  84.98047,   0.57632,   0.38637,   0.97098,  47.29718,   4.04014,   0.00000,  -0.00641,  26.87019,   2.24860,   0.15714
   1.00000,  22.40234,   0.96265,   1.25161,  80.76172,   0.23726,   0.41747,   0.77909, 126.56478,   2.28652,   0.00000,  -0.00216,  29.70934,   3.58330,   0.25041
   1.00000,  11.62109,   0.67944,   1.14028,  98.10547,   0.23452,   0.13452,   1.05486,  12.53629,  19.89769,   0.00000,  -0.01211,   2.90898,   2.54260,   0.17768
   1.00000,  32.44141,   0.84595,   1.58804, 165.13672,   0.70552,   1.23657,   0.80897, 587.33716,   1.53955,   0.00000,  -0.00016, 409.35526,   5.47568,   0.38265
   1.00000,  20.72266,   0.74878,   1.34390, 113.22266,   0.21196,   0.40758,   0.76190, 118.50433,   4.04992,   0.00000,  -0.00367,  24.87128,   4.23885,   0.29622
   1.00000,  30.41016,   0.55981,   1.36733, 156.58203,   0.20513,   0.54791,   0.66088, 386.51804,   1.77229,   0.00000,  -0.00250,  78.52545,   4.37486,   0.30572
   1.00000,  46.11328,   0.72534,   1.12271, 107.94922,   0.50522,   0.78266,   0.76395, 725.63903,   0.35042,   0.00000,  -0.00060, 361.26045,   2.35555,   0.16461
   1.00000,  33.76953,   0.99585,   1.44888, 193.61328,   0.84497,   1.28255,   0.85934, 587.20723,   1.60033,   0.00000,  -0.00327, 492.37002,   4.85363,   0.33918
   1.00000,  30.09766,   0.89722,   1.33608, 163.84766,   0.80190,   1.09392,   0.87052, 359.21695,   1.91290,   0.00000,  -0.00296, 285.38193,   4.19381,   0.29307
   1.00000,  45.83984,   0.85034,   1.49771, 197.94922,   0.38833,   1.08011,   0.65429,1540.06558,   0.65415,   0.00000,  -0.00058, 589.74716,   5.08932,   0.35565
   1.00000,  42.79297,   0.67505,   1.51724, 161.38672,   0.24614,   0.83238,   0.59837,1273.36702,   0.65554,   0.00000,  -0.00162, 310.00937,   5.17233,   0.36145
   1.00000,  22.16797,   0.80444,   1.43423, 137.71484,   0.59204,   0.83245,   0.84826, 163.29393,   4.02395,   0.00000,  -0.00392,  95.31497,   4.77136,   0.33343
   1.00000,  32.75391,   0.83276,   1.15444, 157.75391,   0.59136,   0.75298,   0.83620, 298.03787,   1.42903,   0.00000,  -0.00102, 173.76416,   2.69980,   0.18867
   1.00000,  15.09766,   0.86108,   1.14858, 178.84766,   0.76978,   0.41759,   1.04967,  28.55312,  16.54263,   0.00000,  -0.01376,  21.75214,   2.64104,   0.18456
   1.00000,  39.82422,   0.93530,   1.25649, 137.24609,   0.76431,   1.15682,   0.83267, 718.51881,   0.69168,   0.00000,  -0.00198, 543.39432,   3.62115,   0.25305
   1.00000,  15.29297,   0.87476,   1.47329, 123.06641,   0.48745,   0.55919,   0.90473,  55.88041,  10.95252,   0.00000,  -0.00680,  26.84174,   4.97318,   0.34753
   1.00000,  22.05078,   0.57983,   1.44644,  88.14453,   0.81694,   0.96618,   0.90996, 162.50200,   2.61682,   0.00000,  -0.00162, 131.59376,   4.82433,   0.33713
   1.00000,  35.48828,   0.56128,   1.21597, 111.58203,   0.50864,   0.80958,   0.77432, 457.93761,   0.79467,   0.00000,  -0.00136, 229.52899,   3.26138,   0.22791
   1.00000,  16.23047,   0.69360,   1.42739, 158.57422,   0.72124,   0.69994,   0.95502,  63.53357,  11.80564,   0.00000,  -0.00655,  45.28535,   4.72999,   0.33054
   1.00000,  26.11328,   0.95874,   1.22378, 165.95703,   0.56333,   0.72756,   0.84945, 187.57411,   2.96662,   0.00000,  -0.00368, 104.15031,   3.35304,   0.23431
   1.00000,  44.00391,   0.77271,   1.24771,  92.94922,   0.86343,   1.25504,   0.84960, 948.68212,   0.34723,   0.00000,  -0.00110, 813.46683,   3.54403,   0.24766
   1.00000,  25.33203,   0.90601,   1.24185,  97.05078,   0.32544,   0.54240,   0.78024, 178.86069,   1.90037,   0.00000,  -0.00320,  57.45984,   3.50231,   0.24475
   1.00000,  36.85547,   0.76392,   1.52944,  92.36328,   0.59067,   1.19295,   0.75610, 822.56395,   0.58728,   0.00000,   0.00146, 479.01395,   5.23015,   0.36549
   1.00000,  25.29297,   0.74976,   1.34829,  93.06641,   0.31245,   0.60656,   0.74579, 216.91420,   1.83081,   0.00000,  -0.00108,  66.92153,   4.26716,   0.29819
   1.00000,  10.95703,   0.80444,   1.24917, 162.67578,   0.40952,   0.24265,   1.05672,  14.70145,  39.36357,   0.00000,  -0.02271,   5.93545,   3.55739,   0.24859
   1.00000,  37.98828,   0.96655,   1.37222, 194.08203,   0.38491,   0.91545,   0.69205, 761.95775,   1.12690,   0.00000,  -0.00170, 289.22459,   4.42417,   0.30917
   1.00000,  12.24609,   0.77808,   1.24185, 118.73047,   0.32544,   0.24652,   1.00111,  20.17389,  20.57880,   0.00000,  -0.01464,   6.48096,   3.49661,   0.24435
   1.00000,  10.60547,   0.85522,   1.25845, 148.37891,   0.33979,   0.21324,   1.05273,  13.61663,  39.59429,   0.00000,  -0.01929,   4.56602,   3.63354,   0.25392
   1.00000,  27.98828,   0.84155,   1.24722, 154.82422,   0.63989,   0.84300,   0.85063, 244.05860,   2.24781,   0.00000,  -0.00428, 154.07215,   3.54336,   0.24761
   1.00000,  29.94141,   0.93042,   1.40298, 196.19141,   0.63579,   1.03689,   0.81264, 388.21434,   2.32656,   0.00000,  -0.00152, 243.48995,   4.60368,   0.32171
   1.00000,  41.15234,   0.60327,   1.25112, 168.76953,   0.32817,   0.75776,   0.68005, 779.48785,   0.77083,   0.00000,  -0.00177, 252.50092,   3.56021,   0.24879
   1.00000,  36.69922,   0.66821,   1.54702, 128.45703,   0.23794,   0.76353,   0.61404, 823.33262,   0.82725,   0.00000,  -0.00241, 193.81585,   5.30219,   0.37052
   1.00000,  20.56641,   0.93823,   1.28579, 138.06641,   0.38423,   0.53141,   0.83520, 105.07882,   5.05199,   0.00000,  -0.00625,  39.81581,   3.84494,   0.26869
   1.00000,  23.69141,   0.82104,   1.38735, 199.94141,   0.48267,   0.75630,   0.80794, 188.40116,   4.78608,   0.00000,  -0.00529,  89.61036,   4.50984,   0.31515
   1.00000,  29.78516,   0.94263,   1.37515,  94.70703,   0.52231,   0.92288,   0.77972, 368.68178,   1.14086,   0.00000,  -0.00217, 189.76345,   4.44122,   0.31036
   1.00000,  49.04297,   0.76538,   1.36392, 199.58984,   0.75610,   1.37280,   0.79467,1618.05063,   0.53859,   0.00000,  -0.00127,1210.23561,   4.36628,   0.30512
   1.00000,  46.69922,   0.51050,   1.15249, 159.16016,   0.66587,   0.93386,   0.78944, 848.55855,   0.49746,   0.00000,  -0.00022, 557.69794,   2.65218,   0.18534
   1.00000,  42.71484,   0.59253,   1.30239, 199.82422,   0.55239,   1.07001,   0.74392, 966.45457,   0.81613,   0.00000,   0.00118, 526.16157,   3.94726,   0.27584
   1.00000,  22.16797,   0.71167,   1.16616, 113.69141,   0.59204,   0.55262,   0.91053,  96.17695,   3.32200,   0.00000,  -0.00591,  56.13866,   2.81024,   0.19638
   1.00000,  17.16797,   0.52417,   1.47866, 158.69141,   0.32954,   0.48767,   0.82477,  79.20384,   9.98267,   0.00000,  -0.00858,  25.76305,   4.98241,   0.34818
   1.00000,  37.48047,   0.84839,   1.11001, 166.77734,   0.70073,   0.78353,   0.85684, 367.21838,   1.00826,   0.00000,  -0.00322, 254.17280,   2.22003,   0.15514
   1.00000,  23.10547,   0.69458,   1.42007, 141.69922,   0.53530,   0.79991,   0.82414, 181.75402,   3.65656,   0.00000,  -0.00540,  95.88128,   4.69018,   0.32776
   1.00000,  34.35547,   0.65210,   1.43032, 168.65234,   0.88667,   1.29164,   0.86756, 604.28971,   1.32390,   0.00000,  -0.00071, 532.65173,   4.74360,   0.33149
   1.00000,  11.26953,   0.84448,   1.10513, 145.91797,   0.63374,   0.20194,   1.14241,   9.72788,  32.45200,   0.00000,  -0.02345,   6.08151,   2.16347,   0.15119
   1.00000,  15.76172,   0.94556,   1.26138, 161.85547,   0.76226,   0.58133,   1.00467,  45.02281,  13.15730,   0.00000,  -0.00807,  33.95593,   3.65992,   0.25576
   1.00000,  41.69922,   0.82300,   1.21743, 169.12109,   0.61050,   1.01499,   0.78428, 750.03909,   0.74244,   0.00000,  -0.00107, 451.54984,   3.29269,   0.23010
   1.00000,  35.03906,   0.50732,   1.47158, 136.36719,   0.70791,   1.20771,   0.80292, 668.46957,   1.00903,   0.00000,   0.00005, 467.50736,   4.94623,   0.34565
   1.00000,  33.53516,   0.67700,   1.23452, 143.45703,   0.50044,   0.81400,   0.77847, 406.37908,   1.21080,   0.00000,  -0.00373, 200.40176,   3.42989,   0.23968
   1.00000,  34.35547,   0.66870,   1.36538, 129.62891,   0.81626,   1.20122,   0.85125, 556.74684,   1.01757,   0.00000,   0.00109, 450.46572,   4.37039,   0.30541
   1.00000,  47.44141,   0.96167,   1.41616, 173.69141,   0.24204,   0.83389,   0.59449,1569.31795,   0.51779,   0.00000,  -0.00042, 375.74258,   4.67830,   0.32693
   1.00000,  44.31641,   0.89136,   1.20522, 156.81641,   0.58110,   1.01178,   0.77022, 871.68913,   0.57352,   0.00000,  -0.00095, 499.34845,   3.18800,   0.22278
   1.00000,  32.79297,   0.71851,   1.50454, 188.33984,   0.86548,   1.30127,   0.86310, 566.83256,   1.70000,   0.00000,  -0.00033, 487.23883,   5.11638,   0.35754
   1.00000,  36.50391,   0.73267,   1.24819, 160.44922,   0.37192,   0.76062,   0.71811, 541.83925,   1.04995,   0.00000,  -0.00208, 198.76704,   3.54570,   0.24778
   1.00000,  15.56641,   0.62476,   1.22329, 150.83984,   0.83745,   0.54077,   1.02955,  39.46952,  12.72919,   0.00000,  -0.01049,  32.79057,   3.33079,   0.23276
   1.00000,  46.66016,   0.89331,   1.55337, 119.78516,   0.65493,   1.38446,   0.75494,1703.13654,   0.37533,   0.00000,   0.00201,1100.73418,   5.33655,   0.37292
   1.00000,  31.11328,   0.91284,   1.16128, 150.95703,   0.82583,   0.87889,   0.90296, 262.35772,   1.59539,   0.00000,  -0.00146, 214.84065,   2.77272,   0.19376
   1.00000,  17.79297,   0.65601,   1.19204, 113.33984,   0.60298,   0.48139,   0.95838,  54.05033,   6.40453,   0.00000,  -0.00591,  32.13632,   3.05424,   0.21343
   1.00000,  14.31641,   0.76636,   1.58022, 126.81641,   0.40610,   0.50359,   0.88607,  50.17023,  13.75698,   0.00000,  -0.00881,  20.08692,   5.44244,   0.38032
   1.00000,  45.03906,   0.53857,   1.18740, 128.86719,   0.40166,   0.78370,   0.70825, 860.92222,   0.44898,   0.00000,   0.00015, 340.94015,   2.99948,   0.20961
   1.00000,  39.00391,   0.84741,   1.42251, 121.77734,   0.78823,   1.31477,   0.82555, 877.95585,   0.65327,   0.00000,   0.00115, 685.28250,   4.70976,   0.32912
   1.00000,  26.07422,   0.95093,   1.20718, 148.49609,   0.24956,   0.44920,   0.76290, 178.64781,   2.66644,   0.00000,  -0.00414,  44.09282,   3.20785,   0.22417
   1.00000,  45.91797,   0.72876,   1.22817, 174.51172,   0.59546,   1.06600,   0.76300,1027.99267,   0.57376,   0.00000,  -0.00193, 603.53038,   3.37981,   0.23619
   1.00000,  15.95703,   0.94214,   1.32778,  83.10547,   0.32202,   0.39812,   0.87882,  52.84769,   6.51064,   0.00000,  -0.00743,  16.80033,   4.14019,   0.28932
   1.00000,  44.86328,   0.64722,   1.42690, 147.20703,   0.84771,   1.42184,   0.82852,1340.33582,   0.51893,   0.00000,  -0.00303,1127.63406,   4.72488,   0.33018
   1.00000,  22.83203,   0.56226,   1.33511,  81.23047,   0.63169,   0.78697,   0.86748, 155.90249,   2.17238,   0.00000,  -0.00197,  97.14596,   4.16936,   0.29136
   1.00000,  12.59766,   0.64233,   1.24233, 141.34766,   0.46353,   0.30906,   1.01808,  21.93285,  22.50449,   0.00000,  -0.01547,  10.01894,   3.49201,   0.24403
   1.00000,  17.40234,   0.90894,   1.56411, 185.76172,   0.49976,   0.67684,   0.85964,  89.09814,  11.21976,   0.00000,  -0.00825,  43.87815,   5.38141,   0.37606
   1.00000,  39.82422,   0.75269,   1.19155, 131.03516,   0.76431,   1.04163,   0.84043, 606.45492,   0.66038,   0.00000,  -0.00131, 458.64374,   3.05638,   0.21358
   1.00000,  45.21484,   0.62280,   1.39614, 147.32422,   0.86616,   1.41494,   0.83427,1321.70328,   0.50732,   0.00000,   0.00134,1137.03761,   4.55136,   0.31805
   1.00000,  23.53516,   0.73071,   1.10952, 173.45703,   0.67544,   0.51260,   0.93694,  90.38387,   4.23536,   0.00000,  -0.00565,  60.26829,   2.20694,   0.15422
   1.00000,  14.27734,   0.65112,   1.22817, 187.63672,   0.29194,   0.26156,   0.94333,  30.85371,  20.52230,   0.00000,  -0.01650,   8.89823,   3.37455,   0.23582
   1.00000,  31.07422,   0.85669,   1.14028, 160.33203,   0.20991,   0.39247,   0.74354, 240.74872,   1.70086,   0.00000,  -0.00248,  50.04231,   2.55396,   0.17847
   1.00000,  29.39453,   0.58179,   1.44106, 187.98828,   0.72466,   1.09578,   0.83581, 382.69968,   2.35603,   0.00000,  -0.00078, 274.09799,   4.79633,   0.33517
   1.00000,  11.15234,   0.98706,   1.29849, 138.76953,   0.69663,   0.39667,   1.08762,  17.16349,  31.84537,   0.00000,  -0.01728,  11.80919,   3.93874,   0.27524
   1.00000,  20.83984,   0.78784,   1.18521, 122.94922,   0.30083,   0.37828,   0.84656,  85.27557,   4.32407,   0.00000,  -0.00614,  25.33709,   2.99910,   0.20958
   1.00000,  30.21484,   0.68530,   1.21597, 111.58203,   0.50864,   0.74050,   0.80600, 283.54304,   1.28761,   0.00000,  -0.00121, 142.11837,   3.27196,   0.22865
   1.00000,  19.43359,   0.72729,   1.20669, 140.29297,   0.87778,   0.67808,   0.98955,  73.61555,   6.08453,   0.00000,  -0.00541,  64.21230,   3.19272,   0.22311
   1.00000,  40.01953,   0.61011,   1.31558, 189.86328,   0.82310,   1.24463,   0.83739, 813.71588,   0.94292,   0.00000,   0.00029, 664.06750,   4.04117,   0.28240
   1.00000,  14.98047,   0.65552,   1.47427,  94.82422,   0.20786,   0.32965,   0.82967,  52.48496,   8.97828,   0.00000,  -0.00779,  10.80380,   4.96945,   0.34727
   1.00000,  43.57422,   0.60718,   1.14712, 125.99609,   0.20581,   0.48340,   0.66668, 677.87029,   0.48475,   0.00000,  -0.00177, 138.17018,   2.60800,   0.18225
   1.00000,  45.33203,   0.65601,   1.42886, 157.05078,   0.42046,   1.07214,   0.67303,1386.03138,   0.53663,   0.00000,   0.00036, 574.47348,   4.73596,   0.33095
