core_r,ref_mult,fuel_frac,keff,r_mass,c_mass,p_mass,mass
  27.14286,   0.96464,   0.28214,   1.16211,703069.98504,239521.01957,1242094.41046,2184685.41507
  24.28571,   0.10807,   0.76786,   1.43644,27578.33020,389486.97812,184053.47387,601118.78220
  24.28571,   0.85757,   0.70714,   1.49168,413829.89138,362244.61964,760597.97416,1536672.48519
  27.14286,   0.85757,   0.40357,   1.30576,577745.08937,315581.10733,1061865.64505,1955191.84175
  47.14286,   0.00100,   0.16071,   1.02086,1680.35890,856439.32003,1024843.78109,1882963.46001
  18.57143,   0.10807,   0.52500,   0.96954,12332.51323,125446.02016,82305.26959,220083.80298
  47.14286,   1.17879,   0.22143,   1.48638,5227962.61677,1055708.46984,8703574.48269,14987245.56930
  32.85714,   0.64343,   0.22143,   1.15949,651447.71821,357425.47420,1339588.49770,2348461.69011
  10.00000,   1.17879,   0.64643,   0.71846,49898.17880,23388.43474,83071.08286,156357.69640
  27.14286,   0.10807,   0.34286,   1.05660,38501.91874,277554.51870,256955.79977,573012.23721
  24.28571,   0.64343,   0.88929,   1.59179,263052.66541,443967.64518,540921.88065,1247942.19124
  47.14286,   1.07171,   0.52500,   1.78203,4415902.64189,2051958.76455,7552774.42892,14020635.83536
  12.85714,   0.85757,   0.76786,   1.00018,61404.83399,57792.78813,112858.91452,232056.53665
  18.57143,   0.42929,   0.16071,   0.55118,65675.43027,52358.21794,164552.88062,282586.52884
  38.57143,   1.07171,   0.76786,   1.81712,2418627.19633,1560406.49315,4136718.38420,8115752.07368
  35.71429,   1.50000,   0.58571,   1.69748,3558121.14927,978795.65790,5583018.17785,10119934.98502
  44.28571,   0.42929,   0.58571,   1.74575,890548.80460,1866194.07883,2231311.93085,4988054.81428
  24.28571,   0.75050,   0.46429,   1.27254,333835.84842,253288.23541,644571.90896,1231695.99280
  15.71429,   0.64343,   0.58571,   1.00551,71264.72003,83377.76753,146543.45479,301185.94234
  41.42857,   0.21514,   0.82857,   1.82983,301610.74034,2068698.82895,1172624.58977,3542934.15906
  30.00000,   1.39293,   0.64643,   1.62772,1831644.39264,631487.73797,2922959.27718,5386091.40779
  50.00000,   1.50000,   0.16071,   1.43410,9763480.91873,1021783.37563,15319796.36490,26105060.65926
  21.42857,   0.85757,   0.52500,   1.24465,284281.77152,192708.30025,522495.21848,999485.29026
  47.14286,   0.10807,   0.40357,   1.56694,201726.67565,1653453.38022,1346292.36612,3201472.42199
  10.00000,   0.53636,   0.58571,   0.60756,14026.97997,21486.51455,31343.70344,66857.19795
  41.42857,   0.32221,   0.70714,   1.77697,498058.07502,1798247.05715,1475810.95485,3772116.08702
  10.00000,   1.17879,   0.10000,   0.22605,49898.17880,6272.66097,83071.08286,139241.92263
  35.71429,   1.50000,   0.82857,   1.82222,3558121.14927,1325328.39323,5583018.17785,10466467.72035
  12.85714,   1.50000,   0.46429,   0.80407,166007.52991,37583.37030,260481.02868,464071.92888
  32.85714,   0.21514,   0.22143,   1.03867,150465.26303,357425.47420,584990.00114,1092880.73837
  18.57143,   0.10807,   0.16071,   0.43714,12332.51323,52358.21794,82305.26959,146996.00076
  24.28571,   0.10807,   0.64643,   1.33322,27578.33020,335006.76106,184053.47387,546638.56513
  24.28571,   1.50000,   0.34286,   1.20909,1118786.15414,198808.01835,1755478.01035,3073072.18285
  15.71429,   0.53636,   0.82857,   1.19337,54431.27002,112896.82558,121628.28982,288956.38541
  32.85714,   1.07171,   0.58571,   1.62808,1495068.13755,762175.96005,2557101.75574,4814345.85334
  18.57143,   1.28586,   0.46429,   1.10178,374377.65678,113265.75946,609212.53773,1096855.95396
  35.71429,   1.39293,   0.52500,   1.65203,3090320.04513,892168.55633,4931568.42108,8914057.02254
  30.00000,   1.28586,   0.28214,   1.27779,1578111.36973,323400.41723,2568009.10783,4469520.89479
  41.42857,   1.17879,   0.82857,   1.87805,3548007.45437,2068698.82895,5906765.10294,11523471.38625
  44.28571,   1.17879,   0.82857,   1.90225,4333866.51034,2526901.27911,7215072.62691,14075840.41637
  32.85714,   1.50000,   0.22143,   1.27532,2770664.52126,357425.47420,4347426.55969,7475516.55515
  18.57143,   1.17879,   0.28214,   0.88293,319610.27440,76720.75161,532090.99464,928422.02065
  38.57143,   0.96464,   0.10000,   1.07200,2017571.61147,359955.68404,3564388.28941,5941915.58493
  12.85714,   1.07171,   0.88929,   1.10070,89578.71538,65876.72886,153211.67284,308667.11708
  18.57143,   0.75050,   0.76786,   1.31498,149285.14483,174171.28871,288240.49674,611696.93028
  44.28571,   0.85757,   0.58571,   1.77879,2509344.44164,1866194.07883,4612045.52528,8987584.04575
  24.28571,   0.00100,   0.40357,   0.99696, 229.72417,226045.87693,140107.79741,366383.39851
  21.42857,   0.85757,   0.22143,   0.86434,284281.77152,99146.13700,522495.21848,905923.12700
  50.00000,   1.17879,   0.46429,   1.77241,6237272.34994,2210408.88310,10383885.35762,18831566.59067
  10.00000,   1.28586,   0.82857,   0.84966,58448.56925,29093.59841,95111.44844,182653.61610
  32.85714,   0.21514,   0.70714,   1.63515,150465.26303,897095.76039,584990.00114,1632551.02456
  27.14286,   0.32221,   0.70714,   1.52262,140070.59612,505727.24326,415047.42232,1060845.26171
  44.28571,   0.75050,   0.10000,   1.12033,2024283.76514,544806.96431,3908497.11600,6477587.84546
  15.71429,   0.32221,   0.46429,   0.82300,27180.93849,68619.39663,80540.66142,176340.99654
  50.00000,   0.64343,   0.95000,   1.96489,2295621.61621,4112140.58003,4720545.06632,11128307.26256
  30.00000,   0.96464,   0.34286,   1.32338,949282.55946,374753.11066,1677071.39564,3001107.06576
  21.42857,   0.96464,   0.70714,   1.40502,345948.38542,248845.10361,611177.50008,1205970.98912
  32.85714,   1.28586,   0.82857,   1.77497,2073304.82957,1032016.67512,3373821.25732,6479142.76201
  18.57143,   0.00100,   0.22143,   0.50014, 102.72835,64540.49091,62653.58537,127296.80462
  32.85714,   0.53636,   0.64643,   1.62948,497569.15680,829641.43219,1111833.06189,2439043.65088
  44.28571,   0.64343,   0.64643,   1.80058,1595075.07204,2031383.83978,3279993.40508,6906452.31690
  12.85714,   0.00100,   0.76786,   0.84241,  34.08689,57792.78813,20789.45050,78616.32552
  12.85714,   0.64343,   0.82857,   1.02298,39032.23423,61834.45803,80262.97514,181129.66740
  12.85714,   0.21514,   0.82857,   0.95149,9015.29812,61834.45803,35050.34419,105900.10034
  44.28571,   0.00100,   0.40357,   1.48080,1392.98072,1370676.63949,849573.04915,2221642.66936
  35.71429,   0.32221,   0.88929,   1.79637,319084.87551,1411968.37488,945490.05111,2676543.30150
  15.71429,   0.85757,   0.82857,   1.22575,112112.42168,112896.82558,206056.84263,431066.08988
  41.42857,   0.53636,   0.64643,   1.75864,997387.69421,1663033.45731,2228692.43159,4889113.58311
  24.28571,   1.28586,   0.40357,   1.26085,837194.36938,226045.87693,1362339.06353,2425579.30985
  21.42857,   1.17879,   0.58571,   1.32561,490980.52410,211419.74371,817390.22910,1519790.49692
  32.85714,   0.32221,   0.10000,   0.76842,248467.40928,222505.67386,736241.29981,1207214.38294
  12.85714,   0.85757,   0.70714,   0.95607,61404.83399,53750.51730,112858.91452,228014.26581
  30.00000,   0.64343,   0.46429,   1.42261,495854.26910,477448.31875,1019637.73433,1992940.32218
  10.00000,   0.64343,   0.64643,   0.66707,18364.97293,23388.43474,37764.36053,79517.76820
  44.28571,   0.85757,   0.46429,   1.69407,2509344.44164,1535866.40044,4612045.52528,8657256.36736
  12.85714,   1.07171,   0.52500,   0.82441,89578.71538,41624.97343,153211.67284,284415.36165
  15.71429,   0.42929,   0.52500,   0.91183,39787.91490,75998.52112,99690.49284,215476.92886
  24.28571,   0.53636,   0.16071,   0.78057,200916.95659,117084.99281,448954.90804,766956.85745
  30.00000,   0.42929,   0.10000,   0.74848,276841.15585,169361.84624,693638.54154,1139841.54362
  21.42857,   1.17879,   0.52500,   1.27111,490980.52410,192708.30025,817390.22910,1501079.05346
  32.85714,   0.42929,   0.88929,   1.76117,363710.77254,1099482.14726,911294.45344,2374487.37324
  12.85714,   0.64343,   0.16071,   0.36539,39032.23423,17373.28476,80262.97514,136668.49413
  50.00000,   0.75050,   0.82857,   1.93158,2913335.96146,3636699.80181,5625083.49837,12175119.26165
  24.28571,   0.42929,   0.70714,   1.45431,146865.33621,362244.61964,367978.00998,877087.96583
  15.71429,   1.50000,   0.88929,   1.30118,303095.13085,120277.16915,475584.03837,898956.33837
  18.57143,   1.50000,   0.16071,   0.74015,500300.23390,52358.21794,785016.91850,1337675.37035
  21.42857,   1.39293,   0.16071,   0.83439,667508.75594,80431.91144,1065218.18243,1813158.84982
  30.00000,   0.21514,   0.40357,   1.27222,114527.75248,426096.47355,445269.48416,985893.71020
  18.57143,   0.64343,   0.70714,   1.25910,117632.22985,161989.01574,241890.14353,521511.38912
  21.42857,   0.32221,   0.76786,   1.38399,68922.29451,267559.32916,204225.73667,540707.36035
  38.57143,   0.96464,   0.52500,   1.67155,2017571.61147,1123875.15671,3564388.28941,6705835.05760
  35.71429,   0.10807,   0.88929,   1.77305,87708.48620,1411968.37488,585352.75535,2085029.61643
  41.42857,   0.00100,   0.22143,   1.09474,1140.39184,716466.77591,695520.15601,1413127.32376
  44.28571,   0.32221,   0.40357,   1.57291,608374.48605,1370676.63949,1802692.85087,3781743.97640
  10.00000,   1.07171,   0.28214,   0.41179,42147.48952,11977.79323,72087.29605,126212.57880
  50.00000,   0.53636,   0.46429,   1.72706,1753372.49634,2210408.88310,3917962.92957,7881744.30901
  21.42857,   1.17879,   0.22143,   0.91166,490980.52410,99146.13700,817390.22910,1407516.89020
  21.42857,   0.53636,   0.16071,   0.68693,138020.54791,80431.91144,308411.01441,526863.47376
  38.57143,   0.96464,   0.34286,   1.50205,2017571.61147,796487.02048,3564388.28941,6378446.92136
  18.57143,   0.96464,   0.82857,   1.37438,225199.68302,186351.75063,397854.08773,809405.52138
  27.14286,   1.39293,   0.10000,   0.88893,1356576.27216,125434.97141,2164840.08350,3646851.32707
  27.14286,   0.10807,   0.28214,   0.95219,38501.91874,239521.01957,256955.79977,534978.73808
  35.71429,   0.53636,   0.52500,   1.58600,638984.37593,892168.55633,1427829.56998,2958982.50225
  12.85714,   0.96464,   0.58571,   0.86760,74724.81638,45666.64333,132014.27841,252405.73812
  38.57143,   1.07171,   0.16071,   1.23368,2418627.19633,469079.05346,4136718.38420,7024424.63400
  12.85714,   1.28586,   0.95000,   1.15317,124224.42734,69918.33200,202146.35477,396289.11411
  38.57143,   1.17879,   0.46429,   1.63829,2863399.30740,1014751.78729,4767021.29921,8645172.39391
  47.14286,   0.21514,   0.82857,   1.88294,444421.18446,3048212.35079,1727853.61859,5220487.15383
  47.14286,   1.17879,   0.16071,   1.37985,5227962.61677,856439.32003,8703574.48269,14787976.41949
  15.71429,   0.32221,   0.28214,   0.59748,27180.93849,46479.46307,80540.66142,154201.06298
  21.42857,   1.28586,   0.70714,   1.42591,575113.35791,248845.10361,935863.19032,1759821.65184
  18.57143,   1.17879,   0.58571,   1.20614,319610.27440,137626.48208,532090.99464,989327.75113
  24.28571,   1.39293,   0.95000,   1.66133,971694.64819,471205.50377,1550641.54262,2993541.69458
  24.28571,   0.75050,   0.82857,   1.56456,333835.84842,416725.28670,644571.90896,1395133.04408
  44.28571,   0.53636,   0.22143,   1.35261,1218302.15448,875159.20015,2722332.35565,4815793.71028
  47.14286,   0.75050,   0.58571,   1.80141,2441902.58852,2251198.29060,4714837.60782,9407938.48694
  32.85714,   1.39293,   0.10000,   1.02567,2406393.64124,222505.67386,3840150.76644,6469050.08155
  24.28571,   0.85757,   0.16071,   0.85213,413829.89138,117084.99281,760597.97416,1291512.85835
  47.14286,   0.00100,   0.10000,   0.78965,1680.35890,657203.08551,1024843.78109,1683727.22549
  44.28571,   0.10807,   0.10000,   0.85588,167226.99604,544806.96431,1116046.88602,1828080.84637
  38.57143,   0.64343,   0.52500,   1.64526,1053871.14385,1123875.15671,2167102.01433,4344848.31489
  18.57143,   1.50000,   0.95000,   1.47466,500300.23390,210714.28430,785016.91850,1496031.43670
  18.57143,   0.96464,   0.28214,   0.85659,225199.68302,76720.75161,397854.08773,699774.52236
  32.85714,   0.10807,   0.58571,   1.51235,68297.50330,762175.96005,455806.88336,1286280.34671
  18.57143,   1.07171,   0.64643,   1.24949,269965.17737,149808.75505,461737.10195,881511.03436
  41.42857,   0.53636,   0.95000,   1.89686,997387.69421,2339148.36691,2228692.43159,5565228.49271
  38.57143,   1.07171,   0.52500,   1.67909,2418627.19633,1123875.15671,4136718.38420,7679220.73725
  24.28571,   0.64343,   0.22143,   0.92382,263052.66541,144327.35129,540921.88065,948301.89735
  41.42857,   0.53636,   0.28214,   1.40687,997387.69421,851680.37575,2228692.43159,4077760.50155
  24.28571,   0.75050,   0.16071,   0.83145,333835.84842,117084.99281,644571.90896,1095492.75019
  27.14286,   0.85757,   0.82857,   1.64613,577745.08937,581787.33103,1061865.64505,2221398.06544
  50.00000,   1.39293,   0.70714,   1.90507,8479835.15109,3161255.09661,13532218.87585,25173309.12355
  21.42857,   1.28586,   0.76786,   1.46751,575113.35791,267559.32916,935863.19032,1778535.87739
  44.28571,   0.42929,   0.28214,   1.43092,890548.80460,1040321.67504,2231311.93085,4162182.41050
  38.57143,   1.07171,   0.46429,   1.63182,2418627.19633,1014751.78729,4136718.38420,7570097.36783
  50.00000,   0.42929,   0.40357,   1.65812,1281672.01780,1972668.85904,3211289.54415,6465630.42100
  47.14286,   1.07171,   0.16071,   1.36817,4415902.64189,856439.32003,7552774.42892,12825116.39084
  15.71429,   1.50000,   0.64643,   1.13191,303095.13085,90758.11110,475584.03837,869437.28032
  32.85714,   0.53636,   0.34286,   1.33118,497569.15680,492346.38893,1111833.06189,2101748.60762
  15.71429,   0.32221,   0.16071,   0.41063,27180.93849,31719.99500,80540.66142,139441.59491
  27.14286,   1.50000,   0.10000,   0.90315,1561929.72057,125434.97141,2450810.87929,4138175.57126
  30.00000,   1.07171,   0.34286,   1.33557,1137982.21696,374753.11066,1946356.99332,3459092.32093
  10.00000,   0.32221,   0.95000,   0.83301,7004.54867,32897.12464,20755.39013,60657.06344
  27.14286,   0.64343,   0.28214,   1.11334,367246.03237,239521.01957,755177.34891,1361944.40086
  50.00000,   0.53636,   0.70714,   1.87363,1753372.49634,3161255.09661,3917962.92957,8832590.52252
  10.00000,   0.10807,   0.64643,   0.58188,1925.37600,23388.43474,12849.65906,38163.46980
  38.57143,   0.53636,   0.40357,   1.51705,804936.08583,905610.38990,1798653.59560,3509200.07133
  50.00000,   1.39293,   0.34286,   1.68017,8479835.15109,1734968.10489,13532218.87585,23747022.13183
  12.85714,   0.53636,   0.95000,   1.09310,29812.42444,69918.33200,66616.74802,166347.50446
  44.28571,   1.07171,   0.46429,   1.70870,3660686.57630,1535866.40044,6261084.58631,11457637.56305
  44.28571,   0.10807,   0.76786,   1.81916,167226.99604,2361736.07562,1116046.88602,3645009.95768
  18.57143,   1.07171,   0.46429,   1.08248,269965.17737,113265.75946,461737.10195,844968.03878
  50.00000,   1.17879,   0.52500,   1.81228,6237272.34994,2448109.63725,10383885.35762,19069267.34482
  47.14286,   0.21514,   0.16071,   1.16359,444421.18446,856439.32003,1727853.61859,3028714.12307
  44.28571,   0.10807,   0.46429,   1.59518,167226.99604,1535866.40044,1116046.88602,2819140.28250
  44.28571,   0.85757,   0.16071,   1.29607,2509344.44164,709969.43920,4612045.52528,7831359.40613
  32.85714,   1.39293,   0.16071,   1.15936,2406393.64124,289960.00205,3840150.76644,6536504.40974
  32.85714,   1.17879,   0.88929,   1.79823,1770002.86611,1099482.14726,2946721.87027,5816206.88365
  38.57143,   1.07171,   0.40357,   1.57605,2418627.19633,905610.38990,4136718.38420,7460955.97043
  24.28571,   0.00100,   0.70714,   1.34856, 229.72417,362244.61964,140107.79741,502582.14122
  32.85714,   1.50000,   0.10000,   1.03822,2770664.52126,222505.67386,4347426.55969,7340596.75481
  50.00000,   0.64343,   0.88929,   1.94675,2295621.61621,3874439.82587,4720545.06632,10890606.50841
  12.85714,   0.64343,   0.40357,   0.65551,39032.23423,33541.09946,80262.97514,152836.30883
  47.14286,   0.42929,   0.70714,   1.84348,1074273.01873,2649703.67493,2691641.59372,6415618.28738
  32.85714,   0.00100,   0.52500,   1.41072, 568.90997,694720.51746,346975.78441,1042265.21185
  44.28571,   0.32221,   0.64643,   1.77299,608374.48605,2031383.83978,1802692.85087,4442451.17669
  35.71429,   0.42929,   0.64643,   1.66940,467081.80729,1065435.63955,1170295.44469,2702812.89153
  30.00000,   0.53636,   0.28214,   1.17190,378728.45921,323400.41723,846279.99279,1548408.86923
  35.71429,   0.32221,   0.10000,   0.82817,319084.87551,285744.49845,945490.05111,1550319.42507
  24.28571,   0.64343,   0.46429,   1.25996,263052.66541,253288.23541,540921.88065,1057262.78147
  21.42857,   0.32221,   0.95000,   1.50716,68922.29451,323696.13252,204225.73667,596844.16371
  18.57143,   0.64343,   0.16071,   0.60723,117632.22985,52358.21794,241890.14353,411880.59132
  21.42857,   0.53636,   0.28214,   0.89911,138020.54791,117857.27134,308411.01441,564288.83365
  35.71429,   0.42929,   0.34286,   1.37167,467081.80729,632277.23377,1170295.44469,2269654.48575
  50.00000,   1.39293,   0.95000,   1.97915,8479835.15109,4112140.58003,13532218.87585,26124194.60697
  32.85714,   0.64343,   0.10000,   0.88185,651447.71821,222505.67386,1339588.49770,2213541.88977
  41.42857,   1.28586,   0.88929,   1.90004,4155982.53048,2203934.76707,6762894.68218,13122811.97973
  21.42857,   0.10807,   0.70714,   1.28224,18945.02241,248845.10361,126436.12435,394226.25037
  24.28571,   0.64343,   0.34286,   1.11162,263052.66541,198808.01835,540921.88065,1002782.56441
  30.00000,   1.39293,   0.82857,   1.73188,1831644.39264,785527.15719,2922959.27718,5540130.82701
  41.42857,   0.64343,   0.82857,   1.85585,1305840.46195,2068698.82895,2685232.92624,6059772.21713
  32.85714,   1.17879,   0.22143,   1.24403,1770002.86611,357425.47420,2946721.87027,5074150.21058
  38.57143,   0.42929,   0.22143,   1.22907,588388.41118,578220.45086,1474234.84829,2640843.71034
  41.42857,   1.28586,   0.64643,   1.80109,4155982.53048,1663033.45731,6762894.68218,12581910.66998
