core_r,fuel_frac,ref_mult,keff,stdv,r_mass,c_mass,p_mass,mass
  23.79310,   0.28333,   0.04756,   1.00478,   0.00062,-61177.07371,323675.54983,195913.48986,458411.96599
  32.06897,   0.53333,   0.07550,   1.60541,   0.00070,-133155.08208,1309043.35146,512627.79864,1688516.06803
  19.65517,   0.20000,   0.08481,   0.69431,   0.00057,-29335.72128,142829.23442,120624.68532,234118.19846
  34.82759,   0.45000,   0.03359,   1.56206,   0.00074,-202108.05846,1456223.73912,594022.35458,1848138.03524
  11.37931,   0.45000,   0.01962,   0.64633,   0.00047,-7397.14431,50793.20573,20022.65992,63418.72134
  23.79310,   0.53333,   0.13138,   1.40190,   0.00066,-39695.52850,534628.47347,238013.26051,732946.20548
  21.03448,   0.95000,   0.05687,   1.62977,   0.00069,-40732.86304,612326.81210,138417.59403,710011.54308
  45.86207,   0.45000,   0.04756,   1.72804,   0.00067,-438123.52011,3325207.83867,1403046.96870,4290131.28725
  21.03448,   0.36667,   0.11741,   1.07639,   0.00065,-30060.98203,272230.55933,159350.98913,401520.56642
  38.96552,   0.78333,   0.10344,   1.88187,   0.00072,-207423.31007,3274789.60204,981198.74980,4048565.04177
  44.48276,   0.70000,   0.08481,   1.89084,   0.00071,-340049.02581,4412624.57568,1398237.53918,5470813.08905
  27.93103,   0.36667,   0.07550,   1.29670,   0.00074,-87975.86921,637385.80737,338694.36646,888104.30462
  33.44828,   0.36667,   0.02428,   1.41611,   0.00065,-184943.43814,1094618.80614,514365.71763,1424041.08564
  16.89655,   0.36667,   0.00566,   0.84258,   0.00049,-25322.85799,141102.80539,63319.27290,179099.22030
  47.24138,   0.45000,   0.05687,   1.74534,   0.00061,-461442.21487,3634340.08198,1568063.63209,4740961.49920
  34.82759,   0.36667,   0.07084,   1.46315,   0.00071,-174190.91826,1235696.46578,649464.22346,1710969.77098
  19.65517,   0.20000,   0.03825,   0.67321,   0.00049,-35719.79065,142829.23442,107988.89698,215098.34074
  11.37931,   0.61667,   0.04291,   0.82660,   0.00050,-6812.35916,66178.24359,21193.01838,80558.90281
  27.93103,   0.86667,   0.05222,   1.75904,   0.00068,-97175.07149,1319918.26436,320500.94104,1543244.13391
  15.51724,   0.20000,   0.04756,   0.51554,   0.00042,-16969.89056,70279.73687,54344.38559,107654.23190
  45.86207,   0.61667,   0.10809,   1.85917,   0.00074,-329415.31767,4332398.61822,1616970.11405,5619953.41460
  11.37931,   0.36667,   0.08016,   0.56599,   0.00047,-5821.28236,43101.19600,23154.66496,60434.57861
  47.24138,   0.95000,   0.15000,   2.00026,   0.00067,-269783.48043,6936743.92879,1941894.52424,8608854.97261
  25.17241,   0.45000,   0.05687,   1.32686,   0.00074,-69811.02054,549834.80472,237230.40263,717254.18682
  23.79310,   0.53333,   0.01031,   1.36567,   0.00070,-69688.89950,534628.47347,178863.93831,643803.51228
  29.31034,   0.86667,   0.13603,   1.79481,   0.00072,-71796.84117,1525277.11233,449607.11060,1903087.38176
  29.31034,   0.53333,   0.12672,   1.55796,   0.00061,-76604.65791,999451.13160,440313.00758,1363159.48127
  38.96552,   0.45000,   0.14069,   1.65710,   0.00068,-162963.90257,2039385.21291,1067400.91737,2943822.22771
  10.00000,   0.20000,   0.05687,   0.28915,   0.00028,-4376.72839,18809.90902,14872.91019,29306.09082
  41.72414,   0.70000,   0.07550,   1.86385,   0.00065,-293268.14652,3641530.76744,1129039.92860,4477302.54953
  16.89655,   0.45000,   0.03359,   0.97383,   0.00065,-23078.49446,166284.56952,67830.75215,211036.82720
  29.31034,   0.53333,   0.14534,   1.56276,   0.00076,-66909.57299,999451.13160,459026.75786,1391568.31647
  14.13793,   0.20000,   0.08016,   0.46902,   0.00044,-11164.21932,53155.00657,44406.66885,86397.45610
  27.93103,   0.20000,   0.14534,   1.00078,   0.00063,-57901.06384,409871.33739,397224.73813,749195.01169
  12.75862,   0.61667,   0.08016,   0.93697,   0.00048,-8205.06425,93277.85662,32636.36811,117709.16047
  25.17241,   0.78333,   0.09412,   1.65354,   0.00069,-58798.64735,882909.85438,258920.20341,1083031.41044
  26.55172,   0.95000,   0.05222,   1.77316,   0.00080,-83477.99197,1231589.32155,275325.49833,1423436.82791
  26.55172,   0.70000,   0.09412,   1.62837,   0.00074,-69003.46889,938425.45714,303857.19749,1173279.18574
  41.72414,   0.53333,   0.12672,   1.76610,   0.00068,-220980.92670,2883109.76498,1270167.88682,3932296.72510
  30.68966,   0.78333,   0.05687,   1.76332,   0.00070,-126510.28312,1599993.45074,429904.69372,1903387.86134
  37.58621,   0.28333,   0.14534,   1.40566,   0.00070,-141094.89384,1275975.72579,967968.09149,2102848.92344
  15.51724,   0.70000,   0.03359,   1.18108,   0.00061,-17875.44213,187311.84155,52538.29215,221974.69157
  37.58621,   0.20000,   0.10344,   1.21149,   0.00068,-186166.58798,998785.66998,880645.59053,1693264.67252
  50.00000,   0.78333,   0.14069,   1.96720,   0.00060,-344318.21672,6919137.90805,2255257.60368,8830077.29501
  22.41379,   0.45000,   0.04756,   1.22666,   0.00059,-51142.44722,388153.70224,163778.59723,500789.85225
  40.34483,   0.95000,   0.02894,   1.94824,   0.00065,-319382.20018,4320675.05378,912999.67986,4914292.53347
  47.24138,   0.36667,   0.02428,   1.64367,   0.00071,-521057.05858,3083963.73037,1449166.78613,4012073.45792
  38.96552,   0.78333,   0.09412,   1.88001,   0.00075,-218089.30776,3274789.60204,960357.60128,4017057.89555
  36.20690,   0.53333,   0.03825,   1.67347,   0.00069,-223281.38592,1883965.83509,675029.44841,2335713.89758
  34.82759,   0.61667,   0.08481,   1.72855,   0.00072,-163206.19020,1897307.48310,671082.70995,2405184.00286
  21.03448,   0.20000,   0.09878,   0.75226,   0.00060,-33472.06643,175058.02944,152706.59973,294292.56274
  33.44828,   0.86667,   0.09878,   1.85438,   0.00067,-134588.68645,2266770.51487,614021.86550,2746203.69392
  26.55172,   0.86667,   0.12672,   1.74018,   0.00067,-56946.96555,1133872.34592,327323.30329,1404248.68366
  19.65517,   0.95000,   0.10344,   1.59107,   0.00077,-26622.35957,499595.30600,125934.86197,598907.80840
  22.41379,   0.53333,   0.15000,   1.36287,   0.00068,-28813.33457,446935.54020,207397.63807,625519.84370
  18.27586,   0.45000,   0.10344,   1.06867,   0.00071,-21401.76540,210422.07777,101239.27462,290259.58699
  43.10345,   0.20000,   0.03825,   1.27865,   0.00066,-376716.45361,1506339.24998,1138897.89262,2268520.68898
  43.10345,   0.86667,   0.00100,   1.93907,   0.00068,-426411.33683,4850899.55549,1039006.23298,5463494.45165
  32.06897,   0.70000,   0.13603,   1.74768,   0.00074,-94036.79141,1653395.82216,588878.41566,2148237.44641
  40.34483,   0.45000,   0.03825,   1.65474,   0.00062,-308917.25072,2263713.73808,933925.77485,2888722.26221
  41.72414,   0.70000,   0.13603,   1.87090,   0.00070,-207111.85102,3641530.76744,1296978.52151,4731397.43793
  38.96552,   0.95000,   0.13603,   1.94432,   0.00070,-168688.00313,3892506.66559,1056360.20257,4780178.86503
  26.55172,   0.95000,   0.12672,   1.78312,   0.00066,-56946.96555,1231589.32155,327323.30329,1501965.65930
  36.20690,   0.20000,   0.11275,   1.18783,   0.00066,-157720.50176,892813.44677,804142.39683,1539235.34183
  18.27586,   0.70000,   0.12672,   1.35122,   0.00068,-18570.60601,306023.84637,106741.28192,394194.52227
  16.89655,   0.95000,   0.01962,   1.45695,   0.00082,-24216.44666,317381.82230,65549.30600,358714.68163
  47.24138,   0.28333,   0.02428,   1.51739,   0.00065,-521057.05858,2533521.13460,1449166.78613,3461630.86215
  10.00000,   0.78333,   0.10344,   0.87962,   0.00059,-3506.03407,55353.10326,16585.00311,68432.07230
  44.48276,   0.53333,   0.08016,   1.79017,   0.00074,-347733.11897,3493607.99505,1383139.20777,4529014.08385
  36.20690,   0.61667,   0.10809,   1.75197,   0.00074,-162090.23758,2131775.55398,795637.16647,2765322.48287
  27.93103,   0.78333,   0.15000,   1.72446,   0.00071,-55758.16596,1206154.18378,401345.83846,1551741.85629
  27.93103,   0.78333,   0.05222,   1.70996,   0.00067,-97175.07149,1206154.18378,320500.94104,1429480.05334
  47.24138,   0.53333,   0.03359,   1.80956,   0.00062,-504406.97951,4184723.05801,1482518.92539,5162835.00389
  25.17241,   0.78333,   0.13603,   1.65909,   0.00072,-45479.65469,882909.85438,284803.28386,1122233.48355
  30.68966,   0.36667,   0.01031,   1.34358,   0.00072,-149550.11380,845508.08769,383836.19947,1079794.17335
  16.89655,   0.61667,   0.07550,   1.18748,   0.00067,-19475.86816,216651.43178,74979.27429,272154.83791
  41.72414,   0.28333,   0.09878,   1.46365,   0.00070,-261245.82948,1745496.51714,1191858.36349,2676109.05115
  12.75862,   0.45000,   0.13603,   0.76758,   0.00052,-5921.80192,71592.73358,37083.58483,102754.51649
  22.41379,   0.45000,   0.01031,   1.20959,   0.00059,-58258.11286,388153.70224,149525.61425,479421.20363
  34.82759,   0.70000,   0.01497,   1.77323,   0.00068,-215330.73397,2117834.75644,567489.47836,2469993.50084
  23.79310,   0.53333,   0.10344,   1.39817,   0.00060,-47224.70146,534628.47347,223392.53009,710796.30210
  44.48276,   0.36667,   0.08481,   1.62654,   0.00072,-340049.02581,2574641.18784,1398237.53918,3632829.70121
  16.89655,   0.78333,   0.02428,   1.33010,   0.00065,-23840.29748,267015.26313,66304.76779,309479.73344
  16.89655,   0.78333,   0.12206,   1.35557,   0.00066,-15130.62980,267015.26313,83469.33232,335353.96564
  44.48276,   0.86667,   0.10809,   1.95820,   0.00068,-300578.56643,5331646.68670,1475421.85436,6506489.97462
  33.44828,   0.20000,   0.04291,   1.08933,   0.00061,-173009.96579,703895.29987,538228.13807,1069113.47214
  33.44828,   0.95000,   0.03825,   1.88000,   0.00072,-176035.33937,2462120.51169,532194.10810,2818279.28042
  14.13793,   0.45000,   0.14069,   0.85772,   0.00056,-7784.08319,97412.64106,50985.14090,140613.69878
  33.44828,   0.36667,   0.12206,   1.45256,   0.00076,-117377.33976,1094618.80614,647521.50490,1624762.97128
  25.17241,   0.53333,   0.11275,   1.44415,   0.00077,-53001.54296,633101.56274,270229.85163,850329.87141
  50.00000,   0.86667,   0.05687,   1.98791,   0.00069,-547091.04923,7571748.80396,1859113.77435,8883771.52908
  10.00000,   0.86667,   0.14534,   0.95523,   0.00056,-2657.20885,60573.99043,18229.52840,76146.30999
  45.86207,   0.95000,   0.13138,   1.99267,   0.00069,-284282.06230,6346713.50686,1704547.16464,7766978.60920
  12.75862,   0.28333,   0.05687,   0.52870,   0.00043,-9089.93347,49907.74102,30889.22867,71707.03622
  16.89655,   0.45000,   0.01031,   0.96505,   0.00053,-24957.70403,166284.56952,64056.58958,205383.45507
  43.10345,   0.78333,   0.12206,   1.91943,   0.00065,-251188.05875,4432799.32702,1385699.06378,5567310.33205
  38.96552,   0.20000,   0.07084,   1.22301,   0.00069,-243947.66640,1112828.20382,909549.60976,1778430.14718
  11.37931,   0.61667,   0.02428,   0.82265,   0.00057,-7282.24596,66178.24359,20253.42292,79149.42054
  40.34483,   0.53333,   0.06153,   1.73651,   0.00069,-281916.73331,2606529.62100,987593.77909,3312206.66677
  10.00000,   0.20000,   0.01497,   0.28170,   0.00026,-5097.24785,18809.90902,13433.44941,27146.11059
  16.89655,   0.28333,   0.11275,   0.75093,   0.00057,-16029.06669,115918.01035,81724.64559,181613.58925
  47.24138,   0.53333,   0.08481,   1.81734,   0.00068,-407318.45164,4184723.05801,1674840.70310,5452245.30947
  22.41379,   0.20000,   0.08947,   0.79703,   0.00048,-42508.67621,211803.23586,180825.06885,350119.62851
  50.00000,   0.95000,   0.06619,   2.00787,   0.00063,-526057.46385,8224281.16005,1900747.31560,9598971.01180
  19.65517,   0.45000,   0.01962,   1.10110,   0.00066,-38119.45811,261750.94021,103182.10838,326813.59048
  18.27586,   0.53333,   0.04291,   1.15326,   0.00061,-28221.70303,242288.31119,87796.76134,301863.36949
  26.55172,   0.45000,   0.15000,   1.39804,   0.00072,-47898.90719,645261.59273,344775.09682,942137.78236
  44.48276,   0.86667,   0.12206,   1.96082,   0.00071,-276081.98559,5331646.68670,1523028.40693,6578593.10804
  14.13793,   0.20000,   0.05222,   0.46067,   0.00038,-12602.34881,53155.00657,41564.82308,82117.48083
  10.00000,   0.53333,   0.09412,   0.65592,   0.00048,-3686.31926,39691.63557,16232.72941,52238.04572
  25.17241,   0.95000,   0.07084,   1.74473,   0.00077,-65770.27070,1049451.38800,245221.95655,1228903.07385
  26.55172,   0.36667,   0.15000,   1.28208,   0.00063,-47898.90719,547544.61710,344775.09682,844420.80672
  30.68966,   0.36667,   0.03359,   1.35427,   0.00070,-138289.62269,845508.08769,406451.51862,1113669.98361
  47.24138,   0.61667,   0.08481,   1.87005,   0.00068,-407318.45164,4735165.65378,1674840.70310,6002687.90524
  16.89655,   0.70000,   0.12672,   1.28180,   0.00070,-14675.29101,241833.19591,84351.54857,311509.45347
  38.96552,   0.53333,   0.00100,   1.70615,   0.00066,-315017.06011,2348228.87570,767579.70691,2800791.52251
  41.72414,   0.36667,   0.08016,   1.58767,   0.00072,-286967.72859,2124729.83818,1141439.49805,2979201.60765
  10.00000,   0.20000,   0.00566,   0.28057,   0.00028,-5249.50805,18809.90902,13126.28428,26686.68525
  38.96552,   0.53333,   0.02428,   1.71125,   0.00069,-292387.62372,2348228.87570,813190.08348,2869031.33547
  50.00000,   0.86667,   0.10344,   1.98953,   0.00072,-438254.25817,7571748.80396,2073125.38822,9206619.93401
  36.20690,   0.36667,   0.01497,   1.46911,   0.00062,-241941.17125,1388403.06136,637619.47280,1784081.36291
  34.82759,   0.53333,   0.12206,   1.66624,   0.00068,-132505.27315,1676753.66676,730975.96225,2275224.35585
  47.24138,   0.20000,   0.03825,   1.34385,   0.00062,-495959.50558,1983144.78299,1499396.24433,2986581.52175
  25.17241,   0.78333,   0.15000,   1.66201,   0.00072,-40815.20825,882909.85438,293786.81478,1135881.46092
  27.93103,   0.20000,   0.09412,   0.97561,   0.00066,-80325.56682,409871.33739,353714.12502,683259.89559
  48.62069,   0.36667,   0.11741,   1.68178,   0.00069,-371254.03034,3362055.57834,1967989.49842,4958791.04642
  11.37931,   0.28333,   0.09878,   0.46809,   0.00037,-5299.50091,35408.26046,24177.43659,54286.19614
  15.51724,   0.61667,   0.12206,   1.12483,   0.00059,-11719.42554,167807.31243,64651.15052,220739.03741
  36.20690,   0.70000,   0.13603,   1.80847,   0.00069,-135337.07807,2379555.44968,847509.60683,3091727.97844
  29.31034,   0.61667,   0.12206,   1.63265,   0.00076,-78981.51519,1130915.14190,435707.86045,1487641.48717
  36.20690,   0.28333,   0.07550,   1.35510,   0.00070,-191635.84240,1140593.34248,737770.26382,1686727.76390
  41.72414,   0.86667,   0.13603,   1.94098,   0.00073,-207111.85102,4399956.33387,1296978.52151,5489823.00435
  15.51724,   0.70000,   0.07084,   1.19257,   0.00071,-15406.31137,187311.84155,57441.84684,229347.37703
  15.51724,   0.78333,   0.08947,   1.27323,   0.00073,-14105.06580,206816.60543,60000.68038,252712.22001
  16.89655,   0.70000,   0.14069,   1.28801,   0.00068,-13287.52519,241833.19591,87032.25900,315577.92972
  40.34483,   0.20000,   0.13603,   1.27846,   0.00067,-187243.36517,1235237.20637,1172557.83154,2220551.67274
  48.62069,   0.61667,   0.01962,   1.87389,   0.00074,-577005.10887,5162152.18223,1561842.86536,6146989.93871
  21.03448,   0.28333,   0.10344,   0.92706,   0.00061,-32629.57912,223641.37060,154351.51539,345363.30687
  21.03448,   0.78333,   0.12206,   1.53278,   0.00067,-29191.62239,515154.28221,161037.92523,647000.58504
  41.72414,   0.28333,   0.08481,   1.45933,   0.00065,-280626.40923,1745496.51714,1153899.43826,2618769.54617
  16.89655,   0.53333,   0.03825,   1.08140,   0.00061,-22691.99112,191466.63674,68602.95223,237377.59784
  44.48276,   0.95000,   0.01497,   1.97714,   0.00067,-448653.36434,5791127.32511,1182395.37388,6524869.33465
  30.68966,   0.20000,   0.04756,   1.02365,   0.00062,-131284.01224,543704.49839,420423.98309,832844.46924
  41.72414,   0.45000,   0.06619,   1.68011,   0.00066,-305692.90266,2503917.51960,1104527.55458,3302752.17153
  19.65517,   0.53333,   0.04291,   1.21633,   0.00064,-35105.90419,301390.39557,109213.27776,375497.76914
  18.27586,   0.86667,   0.00100,   1.45461,   0.00072,-32503.19944,369759.76509,79198.23864,416454.80429
  47.24138,   0.86667,   0.15000,   1.97876,   0.00069,-269783.48043,6386367.57718,1941894.52424,8058478.62100
  30.68966,   0.61667,   0.00100,   1.63330,   0.00068,-153910.72230,1298206.20696,375023.33073,1519318.81538
  34.82759,   0.45000,   0.02894,   1.55930,   0.00072,-205455.28082,1456223.73912,587323.29325,1838091.75155
  40.34483,   0.20000,   0.04756,   1.23550,   0.00069,-298262.92959,1235237.20637,955157.34725,1892131.62402
  29.31034,   0.70000,   0.02894,   1.67753,   0.00067,-122464.32912,1262363.33090,350081.79299,1489980.79476
  36.20690,   0.78333,   0.12672,   1.85356,   0.00071,-144399.81480,2627338.32771,829990.21843,3312928.73134
  37.58621,   0.45000,   0.14069,   1.63516,   0.00071,-146263.37655,1830389.20045,958013.76775,2642139.59165
  23.79310,   0.28333,   0.11275,   1.03470,   0.00067,-44757.64344,323675.54983,228198.09896,507116.00536
  50.00000,   0.36667,   0.11275,   1.69718,   0.00062,-415359.48801,3656381.87979,2117721.98604,5358744.37782
  48.62069,   0.86667,   0.01962,   1.97991,   0.00072,-577005.10887,6962248.78612,1561842.86536,7947086.54260
  43.10345,   0.86667,   0.06153,   1.94671,   0.00062,-343790.03355,4850899.55549,1204344.61074,5711454.13268
  12.75862,   0.95000,   0.09412,   1.22960,   0.00069,-7656.03752,136646.66728,33713.40807,162704.03783
  16.89655,   0.45000,   0.03825,   0.97671,   0.00058,-22691.99112,166284.56952,68602.95223,212195.53062
  43.10345,   0.78333,   0.01497,   1.91025,   0.00074,-408198.91743,4432799.32702,1075780.43532,5100380.84490
  34.82759,   0.36667,   0.01962,   1.44585,   0.00064,-212073.58331,1235696.46578,574042.77349,1597665.65597
  21.03448,   0.45000,   0.01031,   1.15545,   0.00060,-48151.06055,320813.90049,123584.79451,396247.63444
  10.00000,   0.78333,   0.09412,   0.87814,   0.00051,-3686.31926,55353.10326,16232.72941,67899.51341
  19.65517,   0.95000,   0.01497,   1.57365,   0.00065,-38704.91914,499595.30600,102004.17733,562894.56419
  38.96552,   0.53333,   0.01962,   1.71061,   0.00081,-297000.87852,2348228.87570,803924.77639,2855152.77356
  43.10345,   0.28333,   0.00100,   1.44606,   0.00063,-426411.33683,1924389.16131,1039006.23298,2536984.05747
  26.55172,   0.28333,   0.00566,   1.07283,   0.00059,-98264.48557,449815.88009,245708.27587,597259.67039
  37.58621,   0.45000,   0.13603,   1.63384,   0.00067,-151400.87180,1830389.20045,948104.50440,2627092.83305
  44.48276,   0.78333,   0.14534,   1.93040,   0.00068,-233884.19078,4872110.74448,1604540.23263,6242766.78633
